Type;Le nom complet du compte;Nom du compte;Code du compte;Description;Couleur du compte;Notes;Symbole;Espace de noms;Caché;Informations d'imposition;Virtuel
INCOME;7 COMPTES DE PRODUITS:71 Production stockée (ou déstockage):713 Variation des stocks des en-cours de production et de produits:7134 Variation des en-cours de production de services:71341 Études en cours;71341 Études en cours;71341;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:71 Production stockée (ou déstockage):713 Variation des stocks des en-cours de production et de produits:7134 Variation des en-cours de production de services:71345 Prestations de services en cours;71345 Prestations de services en cours;71345;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:71 Production stockée (ou déstockage):713 Variation des stocks des en-cours de production et de produits:7135 Variation des stocks de produits;7135 Variation des stocks de produits;7135;;;;EUR;CURRENCY;F;F;T
INCOME;7 COMPTES DE PRODUITS:71 Production stockée (ou déstockage):713 Variation des stocks des en-cours de production et de produits:7135 Variation des stocks de produits:71351 Produits intermédiaires;71351 Produits intermédiaires;71351;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:71 Production stockée (ou déstockage):713 Variation des stocks des en-cours de production et de produits:7135 Variation des stocks de produits:71355 Produits finis;71355 Produits finis;71355;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:71 Production stockée (ou déstockage):713 Variation des stocks des en-cours de production et de produits:7135 Variation des stocks de produits:71358 Produits résiduels;71358 Produits résiduels;71358;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:72 Production immobilisée;72 Production immobilisée;72;;;;EUR;CURRENCY;F;F;T
INCOME;7 COMPTES DE PRODUITS:72 Production immobilisée:721 Immobilisations incorporelles;721 Immobilisations incorporelles;721;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:72 Production immobilisée:722 Immobilisations corporelles;722 Immobilisations corporelles;722;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:74 Subventions;74 Subventions;74;;;;EUR;CURRENCY;F;F;T
INCOME;7 COMPTES DE PRODUITS:74 Subventions:741 Subventions d’exploitation;741 Subventions d’exploitation;741;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:74 Subventions:742 Subventions d’équilibre;742 Subventions d’équilibre;742;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:74 Subventions:747 Quote-part des subventions d’investissement virée au résultat de l’exercice;747 Quote-part des subventions d’investissement virée au résultat de l’exercice;747;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante;75 Autres produits de gestion courante;75;;;;EUR;CURRENCY;F;F;T
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante:751 Redevances pour concessions, brevets, licences, marques, procédés, solutions informatiques, droits et valeurs similaires;751 Redevances pour concessions, brevets, licences, marques, procédés, solutions informatiques, droits et valeurs similaires;751;;;;EUR;CURRENCY;F;F;T
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante:751 Redevances pour concessions, brevets, licences, marques, procédés, solutions informatiques, droits et valeurs similaires:7511 Redevances pour concessions, brevets, licences, marques, procédés, solutions informatiques;7511 Redevances pour concessions, brevets, licences, marques, procédés, solutions informatiques;7511;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante:751 Redevances pour concessions, brevets, licences, marques, procédés, solutions informatiques, droits et valeurs similaires:7516 Droits d'auteur et de reproduc tion;7516 Droits d'auteur et de reproduc tion;7516;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante:751 Redevances pour concessions, brevets, licences, marques, procédés, solutions informatiques, droits et valeurs similaires:7518 Autres droits et valeurs similaires;7518 Autres droits et valeurs similaires;7518;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante:752 Revenus des immeubles non affectés à des activités professionnelles;752 Revenus des immeubles non affectés à des activités professionnelles;752;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante:753 Rémunérations de l’activité des administrateurs et des gérants;753 Rémunérations de l’activité des administrateurs et des gérants;753;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante:754 Ristournes perçues des coopératives provenant des excédents;754 Ristournes perçues des coopératives provenant des excédents;754;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante:755 Quote-part de résultat sur opérations faites en commun;755 Quote-part de résultat sur opérations faites en commun;755;;;;EUR;CURRENCY;F;F;T
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante:755 Quote-part de résultat sur opérations faites en commun:7551 Quote- part de perte transférée - comptabilité du gérant;7551 Quote- part de perte transférée - comptabilité du gérant;7551;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante:755 Quote-part de résultat sur opérations faites en commun:7555 Quote- part de bénéfice attribuée - comptabilité des associés non- gérants;7555 Quote- part de bénéfice attribuée - comptabilité des associés non- gérants;7555;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante:756 Gains de change sur créances et dettes commerciales;756 Gains de change sur créances et dettes commerciales;756;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante:757 Produits des cessions d’immobilisations incorporelles et corporelles;757 Produits des cessions d’immobilisations incorporelles et corporelles;757;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante:758 Indemnités et autres produits;758 Indemnités et autres produits;758;;;;EUR;CURRENCY;F;F;T
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante:758 Indemnités et autres produits:7581 Dédits et pénalités perçus sur achats et ventes;7581 Dédits et pénalités perçus sur achats et ventes;7581;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante:758 Indemnités et autres produits:7582 Libéralités reçues;7582 Libéralités reçues;7582;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante:758 Indemnités et autres produits:7583 Rentrées sur créances amorties;7583 Rentrées sur créances amorties;7583;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante:758 Indemnités et autres produits:7584 Dégrèvements d’impôts autres qu’impôts sur les bénéfices;7584 Dégrèvements d’impôts autres qu’impôts sur les bénéfices;7584;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante:758 Indemnités et autres produits:7585 Bonis provenant de clauses d’indexation;7585 Bonis provenant de clauses d’indexation;7585;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante:758 Indemnités et autres produits:7586 Lots;7586 Lots;7586;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante:758 Indemnités et autres produits:7587 Indemnités d’assurance;7587 Indemnités d’assurance;7587;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:75 Autres produits de gestion courante:758 Indemnités et autres produits:7588 Opérations de constitution ou liquidation des fiducies;7588 Opérations de constitution ou liquidation des fiducies;7588;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers;76 Produits financiers;76;;;;EUR;CURRENCY;F;F;T
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:761 Produits de participations;761 Produits de participations;761;;;;EUR;CURRENCY;F;F;T
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:761 Produits de participations:7611 Revenus des titres de participation;7611 Revenus des titres de participation;7611;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:761 Produits de participations:7612 Produits de la fiducie, résultat de la période;7612 Produits de la fiducie, résultat de la période;7612;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:761 Produits de participations:7616 Revenus sur autres formes de participation;7616 Revenus sur autres formes de participation;7616;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:761 Produits de participations:7617 Revenus des créances rattachées à des participations;7617 Revenus des créances rattachées à des participations;7617;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:762 Produits des autres immobilisations financières;762 Produits des autres immobilisations financières;762;;;;EUR;CURRENCY;F;F;T
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:762 Produits des autres immobilisations financières:7621 Revenus des titres immobilisés;7621 Revenus des titres immobilisés;7621;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:762 Produits des autres immobilisations financières:7626 Revenus des prêts;7626 Revenus des prêts;7626;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:762 Produits des autres immobilisations financières:7627 Revenus des créances immobilisées;7627 Revenus des créances immobilisées;7627;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:763 Revenus des autres créances;763 Revenus des autres créances;763;;;;EUR;CURRENCY;F;F;T
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:763 Revenus des autres créances:7631 Revenus des créances commerciales;7631 Revenus des créances commerciales;7631;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:763 Revenus des autres créances:7638 Revenus des créances div erses;7638 Revenus des créances div erses;7638;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:764 Revenus des valeurs mobilières de placement;764 Revenus des valeurs mobilières de placement;764;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:765 Escomptes obtenus;765 Escomptes obtenus;765;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:766 Gains de change financiers;766 Gains de change financiers;766;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:767 Produits sur cession d’éléments financiers;767 Produits sur cession d’éléments financiers;767;;;;EUR;CURRENCY;F;F;T
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:767 Produits sur cession d’éléments financiers:7671 Produits des cessions d’immobilisations financières;7671 Produits des cessions d’immobilisations financières;7671;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:767 Produits sur cession d’éléments financiers:7672 Produits nets sur cessions de titres immobilisés de l’activité de portefeuille;7672 Produits nets sur cessions de titres immobilisés de l’activité de portefeuille;7672;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:767 Produits sur cession d’éléments financiers:7673 Produits nets sur cessions de valeurs mobilières de placement;7673 Produits nets sur cessions de valeurs mobilières de placement;7673;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:767 Produits sur cession d’éléments financiers:7674 Produits nets sur cessions de jetons;7674 Produits nets sur cessions de jetons;7674;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:768 Autres produits financiers;768 Autres produits financiers;768;;;;EUR;CURRENCY;F;F;T
INCOME;7 COMPTES DE PRODUITS:76 Produits financiers:768 Autres produits financiers:7683 Bonis provenant du rachat par l’entreprise d’action s et d’obligations émises par elle-même;7683 Bonis provenant du rachat par l’entreprise d’action s et d’obligations émises par elle-même;7683;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:77 Produits exceptionnels;77 Produits exceptionnels;77;;;;EUR;CURRENCY;F;F;T
INCOME;7 COMPTES DE PRODUITS:77 Produits exceptionnels:772 Produits sur exercices antérieurs;772 Produits sur exercices antérieurs;772;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:77 Produits exceptionnels:778 Autres produits exceptionnels;778 Autres produits exceptionnels;778;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:78 Reprises sur amortissements, dépréciations et provisions;78 Reprises sur amortissements, dépréciations et provisions;78;;;;EUR;CURRENCY;F;F;T
INCOME;7 COMPTES DE PRODUITS:78 Reprises sur amortissements, dépréciations et provisions:781 Reprises sur amortissements, dépréciations et provisions;781 Reprises sur amortissements, dépréciations et provisions;781;(à inscrire dans les produits d'exploitation);;;EUR;CURRENCY;F;F;T
INCOME;7 COMPTES DE PRODUITS:78 Reprises sur amortissements, dépréciations et provisions:781 Reprises sur amortissements, dépréciations et provisions:7811 Reprises sur amortissements des immobilisations incorporelles et corporelles;7811 Reprises sur amortissements des immobilisations incorporelles et corporelles;7811;;;;EUR;CURRENCY;F;F;T
INCOME;7 COMPTES DE PRODUITS:78 Reprises sur amortissements, dépréciations et provisions:781 Reprises sur amortissements, dépréciations et provisions:7811 Reprises sur amortissements des immobilisations incorporelles et corporelles:78111 Immobilisations incorporelles;78111 Immobilisations incorporelles;78111;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:78 Reprises sur amortissements, dépréciations et provisions:781 Reprises sur amortissements, dépréciations et provisions:7811 Reprises sur amortissements des immobilisations incorporelles et corporelles:78112 Immobilisations corporelles;78112 Immobilisations corporelles;78112;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:78 Reprises sur amortissements, dépréciations et provisions:781 Reprises sur amortissements, dépréciations et provisions:7815 Reprises sur provisions d'exploitation;7815 Reprises sur provisions d'exploitation;7815;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:78 Reprises sur amortissements, dépréciations et provisions:781 Reprises sur amortissements, dépréciations et provisions:7816 Reprises sur dépréciations des immobilisations incorporelles et corporelles;7816 Reprises sur dépréciations des immobilisations incorporelles et corporelles;7816;;;;EUR;CURRENCY;F;F;T
INCOME;7 COMPTES DE PRODUITS:78 Reprises sur amortissements, dépréciations et provisions:781 Reprises sur amortissements, dépréciations et provisions:7816 Reprises sur dépréciations des immobilisations incorporelles et corporelles:78161 Immobilisations incorporelles;78161 Immobilisations incorporelles;78161;;;;EUR;CURRENCY;F;F;F
INCOME;7 COMPTES DE PRODUITS:78 Reprises sur amortissements, dépréciations et provisions:781 Reprises sur amortissements, dépréciations et provisions:7816 Reprises sur dépréciations des immobilisations incorporelles et corporelles:78162 Immobilisations corporelles;78162 Immobilisations corporelles;78162;;;;EUR;CURRENCY;F;F;F
